Customer ID,Age,Gender,Loyalty Member,Product Type,SKU,Rating,Order Status,Payment Method,Total Price,Unit Price,Quantity,Purchase Date,Shipping Type,Add-ons Purchased,Add-on Total
3792,80,Female,No,Smartphone,SKU1004,2,Cancelled,Paypal,2373.57,791.19,3,2024-09-20,Standard,"Extended Warranty,Accessory,Extended Warranty",104.26
3800,23,Female,No,Smartphone,SKU1001,5,Completed,Debit Card,145.25,20.75,7,2024-09-05,Standard,Impulse Item,40.51
3806,35,Male,No,Laptop,SKU1005,3,Completed,Debit Card,4639.6,463.96,10,2024-09-09,Express,,0.0
3810,64,Female,Yes,Smartphone,SKU1001,5,Completed,Credit Card,145.25,20.75,7,2024-09-06,Express,"Impulse Item,Impulse Item",79.42
3811,41,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,3955.95,791.19,5,2024-09-10,Overnight,"Impulse Item,Extended Warranty,Extended Warranty",102.07
3857,47,Male,No,Tablet,SKU1002,3,Cancelled,Debit Card,1482.18,247.03,6,2024-09-12,Overnight,Extended Warranty,12.8
3869,30,Male,No,Tablet,SKU1002,3,Cancelled,Credit Card,1729.21,247.03,7,2024-09-16,Express,Extended Warranty,36.41
3876,28,Female,No,Laptop,SKU1005,3,Cancelled,Paypal,927.92,463.96,2,2024-09-02,Overnight,"Accessory,Accessory",51.7
3878,40,Male,No,Smartwatch,SKU1003,3,Cancelled,Credit Card,4224.15,844.83,5,2024-09-11,Express,,0.0
3901,77,Male,No,Tablet,SKU1002,3,Completed,Cash,1729.21,247.03,7,2024-09-14,Express,Extended Warranty,17.66
3946,43,Female,No,Laptop,SKU1005,3,Completed,Debit Card,3247.72,463.96,7,2024-09-02,Overnight,"Accessory,Extended Warranty",48.03
3947,78,Male,No,Smartwatch,SKU1003,3,Completed,Cash,8448.3,844.83,10,2024-09-10,Overnight,,0.0
3968,64,Male,No,Smartphone,SKU1004,2,Cancelled,Paypal,7911.9,791.19,10,2024-09-11,Express,"Extended Warranty,Accessory,Extended Warranty",84.49
3982,44,Female,No,Tablet,SKU1002,3,Completed,Credit Card,2470.3,247.03,10,2024-09-14,Overnight,"Accessory,Impulse Item",42.48
3992,67,Male,No,Tablet,SKU1002,3,Completed,Credit Card,494.06,247.03,2,2024-09-14,Express,,0.0
3994,18,Male,Yes,Laptop,SKU1005,3,Cancelled,Credit Card,463.96,463.96,1,2024-09-08,Standard,"Extended Warranty,Accessory,Accessory",79.67
4013,41,Male,No,Laptop,SKU1005,3,Completed,Debit Card,3711.68,463.96,8,2024-09-17,Standard,,0.0
4015,33,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,5538.33,791.19,7,2024-09-17,Express,,0.0
4031,50,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,7603.47,844.83,9,2024-09-15,Standard,"Extended Warranty,Accessory,Impulse Item",45.91
4037,27,Male,No,Smartwatch,SKU1003,3,Cancelled,Cash,1689.66,844.83,2,2024-09-15,Overnight,"Accessory,Accessory",68.88
4044,20,Male,No,Tablet,SKU1002,3,Completed,Credit Card,1482.18,247.03,6,2024-09-17,Overnight,"Extended Warranty,Extended Warranty",62.56
4048,68,Male,No,Smartphone,SKU1004,2,Cancelled,Credit Card,3164.76,791.19,4,2024-09-22,Overnight,,0.0
4061,61,Male,No,Laptop,SKU1005,3,Completed,Debit Card,463.96,463.96,1,2024-09-15,Overnight,Accessory,33.21
4064,53,Female,No,Smartphone,SKU1004,2,Completed,Cash,791.19,791.19,1,2024-09-18,Express,,0.0
4099,44,Male,No,Tablet,SKU1002,3,Completed,Paypal,1482.18,247.03,6,2024-09-12,Standard,"Accessory,Extended Warranty,Impulse Item",68.08
4122,36,Female,No,Smartwatch,SKU1003,3,Completed,Cash,5913.81,844.83,7,2024-09-19,Overnight,,0.0
4125,37,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,166.0,20.75,8,2024-09-11,Overnight,,0.0
4129,69,Male,No,Smartphone,SKU1001,5,Cancelled,Credit Card,186.75,20.75,9,2024-09-10,Standard,"Impulse Item,Accessory",44.36
4132,43,Male,Yes,Laptop,SKU1005,3,Completed,Debit Card,927.92,463.96,2,2024-09-15,Standard,,0.0
4152,49,Male,Yes,Tablet,SKU1002,3,Completed,Paypal,2470.3,247.03,10,2024-09-07,Overnight,"Impulse Item,Extended Warranty",81.87
4160,36,Female,No,Smartphone,SKU1001,5,Completed,Cash,207.5,20.75,10,2024-09-09,Overnight,Extended Warranty,24.19
4216,21,Female,No,Smartphone,SKU1004,2,Completed,Cash,4747.14,791.19,6,2024-09-04,Standard,,0.0
4232,46,Female,No,Laptop,SKU1005,3,Completed,Cash,463.96,463.96,1,2024-09-19,Express,Accessory,48.45
4235,30,Female,No,Laptop,SKU1005,3,Completed,Credit Card,2783.76,463.96,6,2024-09-10,Standard,"Accessory,Impulse Item",81.67
4236,39,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,20.75,20.75,1,2024-09-18,Express,"Extended Warranty,Impulse Item,Extended Warranty",78.83
4238,32,Female,Yes,Smartwatch,SKU1003,3,Completed,Paypal,7603.47,844.83,9,2024-09-13,Express,,0.0
4271,52,Female,Yes,Smartphone,SKU1004,2,Completed,Credit Card,1582.38,791.19,2,2024-09-01,Overnight,"Accessory,Impulse Item",17.43
4274,58,Female,No,Smartphone,SKU1001,5,Cancelled,Paypal,207.5,20.75,10,2024-09-09,Overnight,"Accessory,Accessory,Impulse Item",90.69
4293,58,Female,No,Laptop,SKU1005,3,Cancelled,Credit Card,1855.84,463.96,4,2024-09-08,Overnight,,0.0
4335,56,Male,Yes,Laptop,SKU1005,3,Cancelled,Debit Card,4639.6,463.96,10,2024-09-22,Standard,,0.0
4363,45,Male,No,Tablet,SKU1002,3,Cancelled,Paypal,1482.18,247.03,6,2024-09-05,Express,,0.0
4365,36,Male,Yes,Laptop,SKU1005,3,Completed,Credit Card,463.96,463.96,1,2024-09-15,Overnight,"Extended Warranty,Extended Warranty,Extended Warranty",90.56
4391,47,Female,No,Tablet,SKU1002,3,Cancelled,Cash,1729.21,247.03,7,2024-09-22,Express,"Impulse Item,Impulse Item,Impulse Item",41.64
4399,25,Male,Yes,Tablet,SKU1002,3,Completed,Debit Card,1729.21,247.03,7,2024-09-23,Standard,"Accessory,Accessory",76.21
4408,40,Male,Yes,Tablet,SKU1002,3,Completed,Credit Card,1729.21,247.03,7,2024-09-20,Express,Impulse Item,29.05
4426,32,Female,No,Smartphone,SKU1004,2,Completed,Cash,791.19,791.19,1,2024-09-23,Standard,"Accessory,Accessory,Accessory",86.37
4436,75,Female,Yes,Smartwatch,SKU1003,3,Completed,Credit Card,5913.81,844.83,7,2024-09-22,Express,,0.0
4441,35,Female,Yes,Smartphone,SKU1001,5,Completed,Debit Card,20.75,20.75,1,2024-09-18,Standard,"Accessory,Accessory",47.65
4442,71,Male,No,Smartphone,SKU1001,5,Completed,Paypal,62.25,20.75,3,2024-09-21,Standard,Accessory,43.25
4443,74,Female,No,Laptop,SKU1005,3,Completed,Credit Card,3247.72,463.96,7,2024-09-07,Express,,0.0
4482,31,Female,No,Smartwatch,SKU1003,3,Cancelled,Paypal,3379.32,844.83,4,2024-09-15,Standard,"Extended Warranty,Extended Warranty,Extended Warranty",97.56
4491,64,Male,No,Tablet,SKU1002,3,Completed,Debit Card,494.06,247.03,2,2024-09-02,Standard,"Extended Warranty,Accessory,Accessory",76.86
4495,72,Female,No,Tablet,SKU1002,3,Completed,Cash,2223.27,247.03,9,2024-09-19,Express,"Extended Warranty,Impulse Item,Accessory",115.34
4499,67,Female,No,Smartphone,SKU1004,2,Completed,Paypal,3955.95,791.19,5,2024-09-05,Express,Extended Warranty,12.96
4506,51,Female,No,Laptop,SKU1005,3,Completed,Paypal,3711.68,463.96,8,2024-09-09,Express,,0.0
4520,32,Female,Yes,Laptop,SKU1005,3,Completed,Credit Card,1391.88,463.96,3,2024-09-11,Express,"Impulse Item,Accessory",69.77
4559,55,Male,No,Tablet,SKU1002,3,Cancelled,Cash,1729.21,247.03,7,2024-09-13,Standard,"Impulse Item,Impulse Item",52.61
4568,27,Female,Yes,Smartphone,SKU1004,2,Completed,Debit Card,6329.52,791.19,8,2024-09-15,Overnight,Extended Warranty,46.22
4577,40,Male,Yes,Smartphone,SKU1004,2,Completed,Cash,3955.95,791.19,5,2024-09-08,Standard,"Accessory,Impulse Item,Extended Warranty",94.86
4629,71,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,2373.57,791.19,3,2024-09-09,Overnight,"Accessory,Accessory,Extended Warranty",65.59
4655,23,Female,No,Laptop,SKU1005,3,Completed,Credit Card,4175.64,463.96,9,2024-09-08,Overnight,Extended Warranty,18.36
4662,55,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,124.5,20.75,6,2024-09-10,Express,Extended Warranty,47.07
4663,52,Male,Yes,Smartphone,SKU1001,5,Completed,Cash,103.75,20.75,5,2024-09-19,Standard,"Impulse Item,Accessory",47.65
4679,73,Female,No,Laptop,SKU1005,3,Cancelled,Credit Card,4639.6,463.96,10,2024-09-22,Standard,"Impulse Item,Accessory",56.38
4686,38,Male,No,Smartphone,SKU1001,5,Cancelled,Paypal,20.75,20.75,1,2024-09-09,Standard,"Extended Warranty,Accessory,Accessory",79.67
4689,70,Male,No,Smartphone,SKU1004,2,Completed,Paypal,7911.9,791.19,10,2024-09-04,Overnight,"Accessory,Impulse Item,Impulse Item",104.62
4696,23,Female,No,Tablet,SKU1002,3,Completed,Debit Card,494.06,247.03,2,2024-09-10,Express,,0.0
4709,19,Female,No,Laptop,SKU1005,3,Cancelled,Cash,463.96,463.96,1,2024-09-07,Express,"Accessory,Impulse Item",47.99
4791,46,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,6758.64,844.83,8,2024-09-21,Overnight,Extended Warranty,47.69
4841,53,Male,No,Tablet,SKU1002,3,Completed,Paypal,1482.18,247.03,6,2024-09-08,Overnight,"Impulse Item,Accessory",36.63
4841,53,Male,Yes,Smartwatch,SKU1003,3,Completed,Paypal,5068.98,844.83,6,2024-09-19,Standard,"Extended Warranty,Accessory",68.87
4867,19,Male,No,Laptop,SKU1005,3,Cancelled,Cash,463.96,463.96,1,2024-09-02,Overnight,Accessory,19.41
4881,35,Female,Yes,Laptop,SKU1005,3,Completed,Credit Card,1855.84,463.96,4,2024-09-12,Express,,0.0
4892,65,Female,No,Smartphone,SKU1001,5,Completed,Cash,166.0,20.75,8,2024-09-09,Express,,0.0
4902,47,Male,No,Smartphone,SKU1004,2,Cancelled,Debit Card,1582.38,791.19,2,2024-09-23,Overnight,Impulse Item,40.38
4910,77,Female,No,Laptop,SKU1005,3,Cancelled,Cash,4639.6,463.96,10,2024-09-23,Standard,Impulse Item,5.66
4917,43,Male,No,Tablet,SKU1002,3,Completed,Paypal,1482.18,247.03,6,2024-09-11,Overnight,,0.0
4920,22,Male,No,Laptop,SKU1005,3,Completed,Credit Card,4639.6,463.96,10,2024-09-05,Standard,"Extended Warranty,Extended Warranty",48.6
4935,50,Female,Yes,Smartphone,SKU1004,2,Completed,Cash,7120.71,791.19,9,2024-09-16,Standard,Extended Warranty,17.27
4957,36,Male,No,Laptop,SKU1005,3,Completed,Cash,1391.88,463.96,3,2024-09-16,Overnight,Impulse Item,17.97
4968,53,Female,No,Tablet,SKU1002,3,Cancelled,Credit Card,2470.3,247.03,10,2024-09-15,Standard,,0.0
4970,39,Female,No,Smartphone,SKU1001,5,Cancelled,Credit Card,83.0,20.75,4,2024-09-07,Express,,0.0
4983,67,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,3379.32,844.83,4,2024-09-10,Standard,,0.0
4997,26,Male,No,Tablet,SKU1002,3,Completed,Debit Card,988.12,247.03,4,2024-09-09,Express,"Extended Warranty,Accessory,Accessory",102.53
5015,34,Male,No,Laptop,SKU1005,3,Completed,Cash,3247.72,463.96,7,2024-09-23,Express,,0.0
5020,62,Female,No,Smartphone,SKU1001,5,Completed,Paypal,124.5,20.75,6,2024-09-18,Standard,"Accessory,Impulse Item",46.87
5029,27,Female,Yes,Tablet,SKU1002,3,Completed,Paypal,1235.15,247.03,5,2024-09-16,Overnight,,0.0
5034,60,Male,No,Laptop,SKU1005,3,Cancelled,Debit Card,4639.6,463.96,10,2024-09-21,Standard,,0.0
5040,47,Female,No,Laptop,SKU1005,3,Cancelled,Credit Card,2319.8,463.96,5,2024-09-17,Express,"Impulse Item,Impulse Item",32.06
5054,29,Female,No,Smartphone,SKU1004,2,Completed,Paypal,791.19,791.19,1,2024-09-06,Standard,"Accessory,Accessory",54.3
5070,18,Female,Yes,Smartphone,SKU1001,5,Completed,Credit Card,20.75,20.75,1,2024-09-22,Express,"Impulse Item,Impulse Item",30.27
5128,57,Female,No,Smartphone,SKU1001,5,Completed,Cash,145.25,20.75,7,2024-09-23,Standard,"Impulse Item,Extended Warranty",66.22
5169,29,Male,Yes,Tablet,SKU1002,3,Completed,Credit Card,1976.24,247.03,8,2024-09-19,Express,,0.0
5172,43,Male,No,Tablet,SKU1002,3,Completed,Cash,988.12,247.03,4,2024-09-09,Standard,"Extended Warranty,Impulse Item",49.58
5179,44,Female,No,Smartwatch,SKU1003,3,Completed,Cash,5913.81,844.83,7,2024-09-05,Standard,"Extended Warranty,Accessory,Accessory",73.09
5181,43,Male,No,Laptop,SKU1005,3,Completed,Debit Card,2783.76,463.96,6,2024-09-11,Overnight,"Impulse Item,Accessory",90.84
5181,43,Male,No,Tablet,SKU1002,3,Cancelled,Paypal,2223.27,247.03,9,2024-09-17,Express,"Extended Warranty,Impulse Item",26.97
5219,55,Male,No,Smartwatch,SKU1003,3,Completed,Cash,3379.32,844.83,4,2024-09-12,Express,,0.0
5235,45,Female,Yes,Smartphone,SKU1001,5,Cancelled,Paypal,20.75,20.75,1,2024-09-14,Standard,Impulse Item,48.52
5242,49,Female,No,Smartphone,SKU1001,5,Cancelled,Cash,83.0,20.75,4,2024-09-07,Express,"Accessory,Extended Warranty,Impulse Item",100.09
5279,27,Female,No,Tablet,SKU1002,3,Completed,Paypal,1976.24,247.03,8,2024-09-15,Express,,0.0
5281,76,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,6329.52,791.19,8,2024-09-20,Express,Accessory,48.33
5283,79,Male,Yes,Smartwatch,SKU1003,3,Completed,Paypal,844.83,844.83,1,2024-09-18,Standard,"Impulse Item,Accessory",63.85
5322,52,Female,No,Smartwatch,SKU1003,3,Cancelled,Debit Card,3379.32,844.83,4,2024-09-09,Express,Accessory,40.56
5323,62,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,20.75,20.75,1,2024-09-15,Standard,,0.0
5335,53,Female,No,Smartphone,SKU1004,2,Cancelled,Credit Card,3164.76,791.19,4,2024-09-05,Express,,0.0
5344,45,Female,No,Smartphone,SKU1004,2,Cancelled,Credit Card,5538.33,791.19,7,2024-09-16,Express,"Extended Warranty,Extended Warranty,Impulse Item",90.21
5350,62,Male,No,Smartphone,SKU1004,2,Completed,Paypal,2373.57,791.19,3,2024-09-18,Overnight,Impulse Item,20.99
5354,27,Female,No,Smartphone,SKU1004,2,Cancelled,Paypal,791.19,791.19,1,2024-09-10,Overnight,"Extended Warranty,Extended Warranty,Extended Warranty",86.8
5371,25,Female,No,Laptop,SKU1005,3,Completed,Cash,1391.88,463.96,3,2024-09-20,Standard,,0.0
5395,35,Female,No,Laptop,SKU1005,3,Completed,Paypal,2783.76,463.96,6,2024-09-16,Standard,,0.0
5424,73,Male,No,Smartphone,SKU1004,2,Completed,Paypal,4747.14,791.19,6,2024-09-04,Standard,"Extended Warranty,Extended Warranty,Extended Warranty",91.36
5458,63,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,5068.98,844.83,6,2024-09-02,Overnight,"Extended Warranty,Accessory",58.19
5461,43,Male,No,Tablet,SKU1002,3,Cancelled,Credit Card,2223.27,247.03,9,2024-09-08,Express,Accessory,22.08
5478,22,Female,No,Tablet,SKU1002,3,Completed,Debit Card,2470.3,247.03,10,2024-09-03,Standard,"Extended Warranty,Accessory",18.8
5479,40,Female,No,Smartphone,SKU1004,2,Completed,Cash,6329.52,791.19,8,2024-09-19,Overnight,Extended Warranty,49.3
5496,75,Male,No,Smartphone,SKU1004,2,Cancelled,Credit Card,7120.71,791.19,9,2024-09-01,Overnight,"Accessory,Extended Warranty,Impulse Item",134.22
5502,33,Male,No,Smartphone,SKU1004,2,Cancelled,Credit Card,4747.14,791.19,6,2024-09-09,Express,,0.0
5516,53,Female,No,Laptop,SKU1005,3,Completed,Debit Card,463.96,463.96,1,2024-09-06,Standard,"Extended Warranty,Extended Warranty",48.0
5527,28,Female,Yes,Smartphone,SKU1004,2,Completed,Paypal,791.19,791.19,1,2024-09-04,Express,"Impulse Item,Extended Warranty,Impulse Item",86.01
5539,42,Female,Yes,Tablet,SKU1002,3,Completed,Debit Card,1976.24,247.03,8,2024-09-02,Express,"Accessory,Extended Warranty,Extended Warranty",81.06
5540,58,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,2373.57,791.19,3,2024-09-03,Standard,"Accessory,Impulse Item,Extended Warranty",42.07
5555,56,Female,Yes,Smartphone,SKU1001,5,Completed,Cash,124.5,20.75,6,2024-09-19,Standard,,0.0
5566,67,Female,No,Smartwatch,SKU1003,3,Completed,Debit Card,5068.98,844.83,6,2024-09-20,Express,"Accessory,Accessory,Extended Warranty",41.96
5579,30,Male,No,Tablet,SKU1002,3,Completed,Credit Card,1976.24,247.03,8,2024-09-14,Overnight,"Accessory,Accessory,Extended Warranty",75.16
5594,45,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,791.19,791.19,1,2024-09-14,Overnight,Accessory,5.47
5597,69,Male,No,Smartphone,SKU1004,2,Cancelled,Debit Card,5538.33,791.19,7,2024-09-12,Overnight,"Impulse Item,Extended Warranty",50.98
5603,28,Male,No,Laptop,SKU1005,3,Completed,Credit Card,927.92,463.96,2,2024-09-19,Express,Accessory,15.71
5633,71,Female,No,Smartphone,SKU1004,2,Cancelled,Cash,4747.14,791.19,6,2024-09-10,Standard,,0.0
5650,21,Female,Yes,Smartwatch,SKU1003,3,Cancelled,Credit Card,5068.98,844.83,6,2024-09-10,Overnight,"Accessory,Extended Warranty",48.8
5665,32,Female,No,Laptop,SKU1005,3,Completed,Cash,3247.72,463.96,7,2024-09-08,Express,"Extended Warranty,Extended Warranty,Accessory",99.63
5674,20,Male,No,Smartwatch,SKU1003,3,Completed,Cash,7603.47,844.83,9,2024-09-19,Standard,Extended Warranty,17.93
5685,23,Male,No,Laptop,SKU1005,3,Completed,Debit Card,3711.68,463.96,8,2024-09-18,Overnight,"Accessory,Accessory",76.94
5689,52,Male,No,Smartwatch,SKU1003,3,Cancelled,Cash,6758.64,844.83,8,2024-09-10,Overnight,Impulse Item,5.63
5702,72,Male,No,Tablet,SKU1002,3,Completed,Cash,1976.24,247.03,8,2024-09-03,Standard,"Accessory,Extended Warranty,Accessory",52.09
5709,53,Male,Yes,Smartphone,SKU1004,2,Completed,Credit Card,7120.71,791.19,9,2024-09-11,Standard,Extended Warranty,42.36
5710,21,Male,No,Smartphone,SKU1001,5,Completed,Cash,103.75,20.75,5,2024-09-08,Express,"Extended Warranty,Accessory,Extended Warranty",59.89
5722,40,Male,Yes,Tablet,SKU1002,3,Cancelled,Debit Card,494.06,247.03,2,2024-09-12,Express,"Accessory,Extended Warranty",49.9
5730,40,Male,Yes,Tablet,SKU1002,3,Completed,Paypal,1235.15,247.03,5,2024-09-06,Standard,,0.0
5786,58,Male,No,Tablet,SKU1002,3,Cancelled,Paypal,2470.3,247.03,10,2024-09-09,Express,"Extended Warranty,Impulse Item,Accessory",110.78
5789,69,Female,No,Smartphone,SKU1004,2,Completed,Paypal,3955.95,791.19,5,2024-09-20,Standard,"Impulse Item,Impulse Item,Accessory",91.52
5799,27,Male,No,Tablet,SKU1002,3,Completed,Debit Card,1482.18,247.03,6,2024-09-13,Express,"Accessory,Impulse Item",94.15
5816,21,Female,No,Smartwatch,SKU1003,3,Cancelled,Debit Card,7603.47,844.83,9,2024-09-21,Overnight,"Impulse Item,Accessory",50.06
5828,52,Female,No,Smartphone,SKU1004,2,Completed,Paypal,5538.33,791.19,7,2024-09-21,Express,,0.0
5838,34,Female,Yes,Laptop,SKU1005,3,Cancelled,Debit Card,2319.8,463.96,5,2024-09-23,Standard,"Extended Warranty,Impulse Item",70.41
5844,30,Male,No,Tablet,SKU1002,3,Completed,Paypal,247.03,247.03,1,2024-09-20,Express,"Accessory,Accessory,Extended Warranty",82.86
5849,57,Male,No,Tablet,SKU1002,3,Completed,Credit Card,2223.27,247.03,9,2024-09-19,Express,"Extended Warranty,Impulse Item,Impulse Item",103.98
5864,61,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,3379.32,844.83,4,2024-09-05,Standard,Impulse Item,37.7
5876,54,Female,No,Smartphone,SKU1004,2,Completed,Cash,3955.95,791.19,5,2024-09-03,Standard,Extended Warranty,45.8
5879,48,Male,Yes,Laptop,SKU1005,3,Cancelled,Cash,3711.68,463.96,8,2024-09-09,Standard,,0.0
5892,51,Female,No,Smartphone,SKU1001,5,Cancelled,Paypal,145.25,20.75,7,2024-09-08,Overnight,,0.0
5899,31,Male,No,Laptop,SKU1005,3,Cancelled,Credit Card,927.92,463.96,2,2024-09-11,Express,,0.0
5911,23,Male,No,Laptop,SKU1005,3,Completed,Paypal,1391.88,463.96,3,2024-09-17,Overnight,,0.0
5936,22,Male,Yes,Smartwatch,SKU1003,3,Completed,Debit Card,5913.81,844.83,7,2024-09-02,Overnight,"Accessory,Accessory,Accessory",41.87
5945,36,Female,Yes,Smartphone,SKU1001,5,Completed,Paypal,83.0,20.75,4,2024-09-09,Standard,"Extended Warranty,Extended Warranty,Extended Warranty",81.09
5957,41,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,5068.98,844.83,6,2024-09-06,Standard,"Extended Warranty,Impulse Item",46.69
5981,53,Female,No,Tablet,SKU1002,3,Completed,Cash,494.06,247.03,2,2024-09-21,Overnight,,0.0
5983,30,Female,No,Smartphone,SKU1001,5,Cancelled,Credit Card,20.75,20.75,1,2024-09-13,Overnight,,0.0
5985,31,Female,No,Smartphone,SKU1004,2,Cancelled,Debit Card,7120.71,791.19,9,2024-09-04,Standard,Impulse Item,10.1
5995,49,Female,Yes,Smartphone,SKU1004,2,Completed,Credit Card,3164.76,791.19,4,2024-09-03,Standard,Impulse Item,46.4
5997,40,Male,No,Tablet,SKU1002,3,Completed,Credit Card,1235.15,247.03,5,2024-09-06,Express,Extended Warranty,41.22
5999,44,Male,No,Smartphone,SKU1001,5,Completed,Cash,186.75,20.75,9,2024-09-12,Overnight,"Impulse Item,Impulse Item",56.44
6015,25,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,5068.98,844.83,6,2024-09-02,Overnight,"Impulse Item,Impulse Item,Accessory",78.95
6028,19,Female,Yes,Smartwatch,SKU1003,3,Completed,Credit Card,844.83,844.83,1,2024-09-09,Overnight,"Extended Warranty,Accessory",50.87
6029,72,Male,No,Tablet,SKU1002,3,Completed,Paypal,1482.18,247.03,6,2024-09-04,Overnight,"Impulse Item,Impulse Item",60.79
6064,42,Female,Yes,Smartphone,SKU1001,5,Completed,Paypal,103.75,20.75,5,2024-09-01,Standard,Accessory,16.56
6071,57,Male,Yes,Tablet,SKU1002,3,Completed,Debit Card,2223.27,247.03,9,2024-09-22,Express,"Impulse Item,Extended Warranty",54.34
6077,56,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,207.5,20.75,10,2024-09-18,Standard,,0.0
6100,50,Female,No,Smartphone,SKU1004,2,Cancelled,Cash,3164.76,791.19,4,2024-09-12,Express,,0.0
6128,66,Male,No,Laptop,SKU1005,3,Cancelled,Credit Card,4175.64,463.96,9,2024-09-19,Standard,"Extended Warranty,Impulse Item,Extended Warranty",37.99
6137,58,Male,No,Smartphone,SKU1001,5,Cancelled,Cash,145.25,20.75,7,2024-09-06,Overnight,,0.0
6139,49,Female,No,Laptop,SKU1005,3,Completed,Credit Card,3247.72,463.96,7,2024-09-01,Overnight,,0.0
6139,49,Female,No,Smartphone,SKU1004,2,Completed,Cash,7120.71,791.19,9,2024-09-22,Express,"Impulse Item,Impulse Item,Extended Warranty",101.11
6140,22,Male,No,Smartphone,SKU1001,5,Completed,Cash,41.5,20.75,2,2024-09-03,Express,Impulse Item,19.41
6155,68,Female,No,Smartphone,SKU1001,5,Cancelled,Debit Card,145.25,20.75,7,2024-09-10,Express,"Accessory,Impulse Item",78.38
6168,38,Female,No,Tablet,SKU1002,3,Completed,Debit Card,741.09,247.03,3,2024-09-20,Overnight,"Impulse Item,Accessory",49.91
6186,68,Female,No,Smartwatch,SKU1003,3,Completed,Cash,8448.3,844.83,10,2024-09-21,Overnight,"Impulse Item,Extended Warranty",57.65
6211,48,Female,No,Smartphone,SKU1004,2,Completed,Paypal,1582.38,791.19,2,2024-09-03,Express,,0.0
6231,59,Male,Yes,Smartphone,SKU1001,5,Completed,Paypal,41.5,20.75,2,2024-09-22,Express,,0.0
6239,58,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,6758.64,844.83,8,2024-09-12,Express,Accessory,21.96
6242,76,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,5068.98,844.83,6,2024-09-21,Express,"Accessory,Impulse Item,Extended Warranty",66.5
6275,29,Female,No,Tablet,SKU1002,3,Completed,Debit Card,1482.18,247.03,6,2024-09-03,Overnight,"Impulse Item,Impulse Item,Extended Warranty",61.54
6276,57,Female,No,Smartwatch,SKU1003,3,Cancelled,Paypal,7603.47,844.83,9,2024-09-23,Standard,"Extended Warranty,Impulse Item,Accessory",68.11
6280,26,Female,Yes,Laptop,SKU1005,3,Completed,Credit Card,3711.68,463.96,8,2024-09-20,Overnight,Extended Warranty,16.68
